_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
63c13e3d7c8d4d1d81f03e09||93.6|88.89|111.2|70.1|117,5,3,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673608765000
63c13e2d7c8d4d1d81f03d99||101.6|97.78|106.4|71.03|127,0,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673608749000
63c13e1c7c8d4d1d81f03d1d||116|98.04|122.4|82.76|145,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673608732000
63c13e0c7c8d4d1d81f03ca4||96|88.51|116.8|76.34|120,7,3,1|time|15|-1|2|15|0|10.68|false|false|english|none|normal|false|false|false||1673608716000
63c13dd97c8d4d1d81f03b43||103.2|92.96|109.6|74.75|129,3,1,0|time|15|-1|4|15|0|9.17|false|false|english|none|normal|false|false|false||1673608665000
63c13dba7c8d4d1d81f03a4f||110.4|91.82|123.2|75.69|138,6,1,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673608634000
63c13daa7c8d4d1d81f039cb||114.4|94.41|128.8|85.38|143,6,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673608618000
63c13d9a7c8d4d1d81f03946||104.8|90.07|120.8|75.81|131,10,2,1|time|15|-1|2|15|0|6.98|false|false|english|none|normal|false|false|false||1673608602000
63c13d6d7c8d4d1d81f037f6||121.6|95.68|126.4|80.23|152,2,1,0|time|15|-1|2|15|0|5.71|false|false|english|none|normal|false|false|false||1673608557000
63c13d547c8d4d1d81f0374a||94.4|93.8|99.2|66.09|118,3,1,0|time|15|-1|3|15|0|17.79|false|false|english|none|normal|false|false|false||1673608532000
63c13d2f7c8d4d1d81ed94c6||92|85.06|123.2|83.52|115,14,3,2|time|15|-1|2|15|0|14.25|false|false|english|none|normal|false|false|false||1673608495000
63c13d0e7c8d4d1d81eaf17f||103.2|98.47|103.2|75.1|129,0,0,0|time|15|-1|2|15|0|27.63|false|false|english|none|normal|false|false|false||1673608462000
63c13ce07c8d4d1d81eaf019||112|97.95|116.8|77.35|140,2,0,1|time|15|-1|1|15|0|14.2|false|false|english|none|normal|false|false|false||1673608416000
63c13cc17c8d4d1d81eaef1e||100|96.24|104|72.73|125,2,0,0|time|15|-1|2|15|0|12.7|false|false|english|none|normal|false|false|false||1673608385000
63c13c9b7c8d4d1d81eaedf5||114.32|99.31|115.12|73.43|143,1,0,0|time|15|-1|2|15.01|0|16.12|false|false|english|none|normal|false|false|false||1673608347000
63c10fd67c8d4d1d81aa825e||93.6|91.37|109.6|73.14|117,6,1,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673596886000
63c10fc67c8d4d1d81aa81f0||100|93.71|111.2|72.95|125,4,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673596870000
63c10fb57c8d4d1d81aa818d||114.4|99.31|114.4|72.89|143,0,0,0|time|15|-1|1|15|0|4.1|false|false|english|none|normal|false|false|false||1673596853000
63c10f9f7c8d4d1d81aa80f8||98.4|94.33|109.6|76.44|123,4,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673596831000
63c10f8f7c8d4d1d81aa8076||109.6|94.77|121.6|75.67|137,5,0,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673596815000
63c10f807c8d4d1d81aa801c||112|97.97|118.4|79.78|140,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673596800000
63c10f5e7c8d4d1d81a53bb1||109.6|93.38|120.8|83.19|137,7,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673596766000
63c10f4d7c8d4d1d81a53b43||109.6|96.55|115.2|79.43|137,2,1,0|time|15|-1|1|15|0|14.65|false|false|english|none|normal|false|false|false||1673596749000
63c10f2d7c8d4d1d81a53a5d||104.8|97.81|104.8|76.06|131,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673596717000
63c10f1d7c8d4d1d81a539ec||96|93.38|104|66.2|120,0,2,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673596701000
63c10f0c7c8d4d1d81a53975||111.2|93.46|120.8|75.15|139,5,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673596684000
63c10ede7c8d4d1d81a5384d||92|92.54|107.2|72.44|115,6,1,1|time|15|-1|4|15|0|31.81|false|false|english|none|normal|false|false|false||1673596638000
63c10e947c8d4d1d81a53627||116.8|94.9|125.6|88.5|146,4,2,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673596564000
63c10e847c8d4d1d81a535b2||83.2|84.46|116.8|75.77|104,14,1,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673596548000
63c10e747c8d4d1d81a5354c||101.6|97.78|108|85.95|127,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673596532000
63c10e637c8d4d1d81a534e8||124|100|124|83.18|155,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673596515000
63c10e537c8d4d1d81a53473||107.78|95.95|118.16|77.84|135,2,2,0|time|15|-1|0|15.03|0|0|false|false|english|none|normal|false|false|false||1673596499000
63c10e437c8d4d1d81a533f6||103.2|93.06|113.6|83.07|129,6,0,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673596483000
63c10e327c8d4d1d81a5337f||92.8|94.35|93.6|63.2|116,1,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673596466000
63c10d347c8d4d1d81a52cd7||104|95.14|115.2|74.54|130,3,2,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673596212000
63c10d247c8d4d1d81a52c56||108.8|93.13|128|84.82|136,6,1,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673596196000
63c10d067c8d4d1d81a52b5f||110.4|97.95|116.8|79.64|138,2,0,0|time|15|-1|2|15|0|24.25|false|false|english|none|normal|false|false|false||1673596166000
63c10cdc7c8d4d1d81a52a0b||97.6|94.07|103.2|66.55|122,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673596124000
63c10cba7c8d4d1d81a528fd||112|97.93|116|83.25|140,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673596090000
