StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
03287U,5000,2,3770,0.77,0.77,0.73,0.73,0.0,2023-02-01
032880,4000,2,7580,2.0,2.0,1.86,1.86,0.0,2023-02-01
032881,137000,4,311540,2.27,2.32,2.27,2.27,0.37,2023-02-01
032882,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032883,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032884,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032885,118000,4,120150,1.02,1.03,1.01,1.03,-0.08,2023-02-01
032886,165000,5,190890,1.11,1.17,1.11,1.17,0.24,2023-02-01
032887,73000,5,94750,1.31,1.31,1.22,1.22,-0.19,2023-02-01
032888,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032889,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03288P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03288U,206000,8,138370,0.67,0.72,0.64,0.64,-0.05,2023-02-01
032890,24000,1,30240,1.26,1.26,1.26,1.26,0.0,2023-02-01
032891,35000,5,26850,0.78,0.79,0.7,0.7,0.0,2023-02-01
032892,31000,2,31210,1.03,1.03,1.0,1.0,-0.09,2023-02-01
032893,120000,5,99610,0.92,0.92,0.81,0.87,-0.07,2023-02-01
032894,104000,1,84240,0.81,0.81,0.81,0.81,0.04,2023-02-01
032895,41000,5,100960,2.37,2.54,2.37,2.51,0.29,2023-02-01
032896,15000,2,83000,5.6,5.6,5.5,5.5,0.0,2023-02-01
032897,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032898,2000,1,5260,2.63,2.63,2.63,2.63,0.08,2023-02-01
032899,164000,10,281760,1.71,1.76,1.61,1.61,-0.18,2023-02-01
03289P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03289U,75000,1,54750,0.73,0.73,0.73,0.73,-0.06,2023-02-01
032900,100000,9,132440,1.35,1.35,1.31,1.31,0.05,2023-02-01
032901,4000,2,5890,1.48,1.48,1.47,1.47,0.0,2023-02-01
032902,62000,5,117260,1.92,1.92,1.83,1.83,-0.02,2023-02-01
032903,48000,4,52290,1.09,1.11,1.08,1.11,0.21,2023-02-01
032904,1000,1,1700,1.7,1.7,1.7,1.7,0.0,2023-02-01
032905,5000,1,2550,0.51,0.51,0.51,0.51,0.02,2023-02-01
032906,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032907,42000,2,39800,0.94,0.95,0.94,0.95,0.01,2023-02-01
032908,55000,4,99650,1.75,1.85,1.75,1.85,0.19,2023-02-01
032909,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03290P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03290U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032910,31000,1,57040,1.84,1.84,1.84,1.84,0.19,2023-02-01
032911,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032912,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032913,6000,1,18540,3.09,3.09,3.09,3.09,0.0,2023-02-01
032914,2000,1,6320,3.16,3.16,3.16,3.16,0.2,2023-02-01
032915,255000,14,299370,1.16,1.19,1.11,1.19,0.09,2023-02-01
032916,7000,4,95000,13.6,13.6,13.5,13.5,0.6,2023-02-01
032917,6000,3,8470,1.42,1.42,1.41,1.41,0.0,2023-02-01
032918,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032919,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03291P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03291U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032920,65000,6,106550,1.68,1.68,1.6,1.6,-0.24,2023-02-01
032921,15000,2,19900,1.32,1.34,1.32,1.34,0.14,2023-02-01
032922,178000,9,290760,1.63,1.65,1.63,1.63,0.01,2023-02-01
032923,8000,4,18480,2.28,2.38,2.28,2.38,0.23,2023-02-01
032924,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032925,45000,2,71550,1.59,1.59,1.59,1.59,0.0,2023-02-01
032926,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032927,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032928,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032929,136000,2,80240,0.59,0.59,0.59,0.59,-0.01,2023-02-01
03292P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03292U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032930,88000,6,287700,3.25,3.4,3.12,3.12,-0.12,2023-02-01
032931,151000,5,195720,1.28,1.32,1.26,1.3,0.18,2023-02-01
032932,47000,4,37770,0.81,0.81,0.79,0.79,0.03,2023-02-01
032933,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032934,212000,4,417120,1.89,1.98,1.89,1.98,0.0,2023-02-01
032935,93000,10,155350,1.74,1.74,1.6,1.67,0.07,2023-02-01
032936,80000,7,125060,1.65,1.68,1.51,1.62,0.05,2023-02-01
032937,168000,7,311310,1.92,1.97,1.81,1.97,0.08,2023-02-01
032938,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032939,37000,2,77390,2.12,2.12,2.09,2.09,-0.05,2023-02-01
03293P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03293U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032940,207000,15,408580,2.08,2.08,1.91,1.94,-0.67,2023-02-01
032941,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032942,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032943,30000,2,53550,1.81,1.81,1.78,1.78,0.02,2023-02-01
032944,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032945,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032946,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032947,533000,16,1160520,2.07,2.45,2.07,2.38,0.37,2023-02-01
032948,25000,2,51290,2.09,2.09,2.05,2.05,0.0,2023-02-01
032949,456000,18,540560,1.13,1.23,1.1,1.23,0.06,2023-02-01
03294P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03294U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032950,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032951,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032952,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032953,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032954,119000,2,140480,1.19,1.19,1.18,1.18,-0.02,2023-02-01
032955,14000,3,36000,2.6,2.6,2.5,2.5,-0.24,2023-02-01
032956,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032957,73000,9,77860,1.02,1.15,1.0,1.15,0.13,2023-02-01
032958,133000,3,114700,0.88,0.88,0.85,0.85,0.0,2023-02-01
032959,143000,4,127390,0.91,0.91,0.87,0.87,-0.01,2023-02-01
03295P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03295U,11000,3,9060,0.87,0.87,0.81,0.82,-0.09,2023-02-01
032960,78000,2,67200,0.88,0.88,0.85,0.85,-0.01,2023-02-01
032961,102000,5,96830,0.96,0.96,0.91,0.92,-0.01,2023-02-01
032962,112000,4,150710,1.31,1.35,1.3,1.35,0.03,2023-02-01
032963,185000,4,123040,0.66,0.67,0.66,0.67,0.01,2023-02-01
032964,130000,1,79300,0.61,0.61,0.61,0.61,0.0,2023-02-01
032965,126000,15,187340,1.26,1.58,1.26,1.58,0.32,2023-02-01
032966,112000,10,396640,3.37,3.71,3.37,3.71,0.41,2023-02-01
032967,70000,4,110800,1.59,1.59,1.57,1.57,-0.01,2023-02-01
032968,527000,7,411140,0.8,0.8,0.77,0.8,0.03,2023-02-01
032969,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03296P,20000,2,10600,0.55,0.55,0.51,0.51,0.0,2023-02-01
03296U,64000,5,41760,0.67,0.67,0.64,0.64,-0.1,2023-02-01
032970,76000,1,221920,2.92,2.92,2.92,2.92,-0.19,2023-02-01
032971,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032972,18000,2,32270,1.79,1.8,1.79,1.8,0.0,2023-02-01
032973,26000,2,40220,1.51,1.67,1.51,1.67,0.23,2023-02-01
032974,30000,2,36250,1.21,1.21,1.2,1.2,0.05,2023-02-01
032975,25000,4,67630,2.69,2.74,2.69,2.74,0.3,2023-02-01
032976,60000,5,77210,1.29,1.29,1.27,1.27,0.01,2023-02-01
032977,390000,22,905810,2.25,2.74,2.25,2.74,0.52,2023-02-01
032978,10000,1,3000,0.3,0.3,0.3,0.3,0.04,2023-02-01
032979,112000,5,109690,0.98,0.98,0.97,0.98,0.02,2023-02-01
03297P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03297U,30000,3,15000,0.5,0.52,0.48,0.48,-0.04,2023-02-01
032980,111000,6,185230,1.69,1.69,1.62,1.65,0.13,2023-02-01
032981,282000,4,383470,1.36,1.36,1.35,1.35,-0.03,2023-02-01
032982,70000,1,99400,1.42,1.42,1.42,1.42,0.01,2023-02-01
032983,2000,1,4040,2.02,2.02,2.02,2.02,-0.06,2023-02-01
032984,460000,18,560880,1.16,1.27,1.15,1.26,0.14,2023-02-01
032985,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
032986,552000,24,940260,1.7,1.74,1.66,1.7,0.01,2023-02-01
032987,710000,48,2016240,2.54,2.96,2.54,2.67,-0.07,2023-02-01
032988,3000,1,19050,6.35,6.35,6.35,6.35,0.0,2023-02-01
032989,36000,6,162890,4.64,4.64,4.45,4.48,-0.51,2023-02-01
03298P,51000,2,43820,0.86,0.86,0.82,0.82,-0.1,2023-02-01
03298U,107000,7,92260,0.84,0.87,0.84,0.87,-0.07,2023-02-01
032990,21000,3,15780,0.78,0.78,0.73,0.73,0.0,2023-02-01
032991,135000,4,146730,1.09,1.09,1.03,1.09,-0.04,2023-02-01
032992,44000,6,208050,4.69,4.77,4.69,4.77,0.0,2023-02-01
032993,245000,5,664830,2.74,2.74,2.66,2.71,0.14,2023-02-01
032994,439000,10,707540,1.59,1.68,1.57,1.68,0.25,2023-02-01
032995,265000,18,562940,2.06,2.2,2.06,2.15,0.28,2023-02-01
032996,2000,2,6930,3.46,3.47,3.46,3.47,0.29,2023-02-01
032997,101000,3,193670,1.88,2.05,1.84,1.84,0.24,2023-02-01
032998,802000,10,607750,0.73,0.78,0.73,0.78,0.0,2023-02-01
032999,418000,18,594680,1.39,1.43,1.39,1.41,-0.02,2023-02-01
03299P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03299U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
033000,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
033001,1000,1,13400,13.4,13.4,13.4,13.4,-0.1,2023-02-01
033002,22000,3,17700,0.85,0.85,0.8,0.8,-0.1,2023-02-01
033003,22000,4,24500,1.1,1.18,1.1,1.18,-0.02,2023-02-01
033004,30000,1,60900,2.03,2.03,2.03,2.03,0.02,2023-02-01
033005,200000,4,297500,1.48,1.49,1.48,1.49,0.04,2023-02-01
033006,987000,17,775290,0.75,0.8,0.75,0.79,0.06,2023-02-01
033007,98000,5,75730,0.76,0.78,0.76,0.78,0.04,2023-02-01
033008,134000,12,134790,0.99,1.03,0.96,1.01,0.0,2023-02-01
033009,1068000,20,821750,0.74,0.85,0.72,0.83,0.15,2023-02-01
03300P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03300U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
033010,359000,9,256150,0.68,0.77,0.68,0.72,0.08,2023-02-01
033011,1455000,42,1570650,1.02,1.14,1.02,1.02,-0.04,2023-02-01
033012,419000,20,1108500,2.56,2.73,2.56,2.68,-0.07,2023-02-01
033013,1225000,10,1145990,0.94,0.94,0.79,0.81,-0.1,2023-02-01
033014,133000,11,102970,0.76,0.82,0.69,0.72,-0.07,2023-02-01
033015,263000,11,582140,2.21,2.25,2.16,2.21,0.06,2023-02-01
033016,353000,22,657260,1.92,1.94,1.82,1.88,-0.18,2023-02-01
033017,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
033018,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
033019,526000,31,619090,1.18,1.21,1.13,1.19,0.1,2023-02-01
03301P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03301U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
033020,308000,16,590570,1.9,1.96,1.88,1.88,-0.1,2023-02-01
033021,195000,7,254380,1.27,1.39,1.26,1.39,0.17,2023-02-01
033022,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
033023,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
033024,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
033025,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
033026,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
033027,5000,1,10800,2.16,2.16,2.16,2.16,0.0,2023-02-01
033028,22000,3,31990,1.54,1.54,1.45,1.45,-0.08,2023-02-01
033029,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03302P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03302U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
033030,4000,1,1600,0.4,0.4,0.4,0.4,-0.01,2023-02-01
033031,175000,5,110580,0.62,0.64,0.62,0.64,0.0,2023-02-01
033032,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
033033,5000,5,10600,2.1,2.14,2.1,2.14,0.13,2023-02-01
033034,550000,15,1034810,1.82,1.92,1.73,1.92,0.19,2023-02-01
033035,65000,6,144850,2.12,2.35,2.12,2.35,0.27,2023-02-01
033036,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
033037,528000,12,1195060,2.37,2.37,2.24,2.28,0.02,2023-02-01
033038,11000,2,52850,5.05,5.05,4.78,4.78,-0.02,2023-02-01
033039,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03303P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
03303U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
033040,1000,1,1340,1.34,1.34,1.34,1.34,0.02,2023-02-01
